142,403,/asp/Field_Directions_List.asp?ClubId=99,No referrer,51
143,403,/asp/Field_Directions_List.asp?ClubId=86,No referrer,51
144,403,/asp/Clubs_Display.asp?ClubId=82,No referrer,51
145,403,/asp/Clubs_Display.asp?ClubId=78,No referrer,51
146,403,/asp/ComposeMessage.asp?RecId=76&src=club,No referrer,51
147,403,/asp/ComposeMessage.asp?RecId=123&src=club,No referrer,51
148,403,/asp/ComposeMessage.asp?RecId=107&src=club,No referrer,51
149,403,/asp/ComposeMessage.asp?RecId=122&src=club,No referrer,51
150,403,/asp/ComposeMessage.asp?RecId=70&src=club,No referrer,51
151,403,/asp/ComposeMessage.asp?RecId=109&src=club,No referrer,51
152,403,/asp/ComposeMessage.asp?RecId=64&src=club,No referrer,51
153,403,/asp/ComposeMessage.asp?RecId=104&src=club,No referrer,51
154,403,/asp/Clubs_Display.asp?ClubId=76,No referrer,50
155,403,/asp/Field_Directions_List.asp?ClubId=84,No referrer,50
156,403,/asp/ComposeMessage.asp?RecId=73&src=club,No referrer,50
157,403,/asp/ComposeMessage.asp?RecId=113&src=club,No referrer,50
158,403,/asp/ComposeMessage.asp?RecId=81&src=club,No referrer,50
159,403,/asp/Field_Directions.asp?ClubId=112&Field=Frank
lin+Avenue+Middle+School+%28FAMS%29,No referrer,50
160,403,/asp/Field_Directions_List.asp?ClubId=83,No referrer,50
161,403,/asp/ComposeMessage.asp?RecId=118&src=club,No referrer,50
162,403,/asp/Clubs_Display.asp?ClubId=72,No referrer,50
163,403,/asp/ComposeMessage.asp?RecId=77&src=club,No referrer,50
164,403,/asp/Clubs_Display.asp?ClubId=96,No referrer,50
165,403,/asp/Field_Directions_List.asp?ClubId=96,No referrer,50
166,403,/asp/Field_Directions.asp?ClubId=98&Field=St%2E+
Joseph%27%27s+Regional+High+School+TURF+FIELD,No referrer,50
167,403,/asp/Clubs_Display.asp?ClubId=86,No referrer,50
168,403,/asp/Field_Directions_List.asp?ClubId=102,No referrer,50
169,403,/asp/ComposeMessage.asp?RecId=89&src=club,No referrer,50
170,403,/asp/Clubs_Display.asp?ClubId=68,No referrer,49
171,403,/asp/Field_Directions_List.asp?ClubId=93,No referrer,49
172,403,/asp/Field_Directions_List.asp?ClubId=89,No referrer,49
173,403,/asp/ComposeMessage.asp?RecId=74&src=club,No referrer,49
174,403,/asp/ComposeMessage.asp?RecId=71&src=club,No referrer,49
175,403,/asp/Clubs_Display.asp?ClubId=81,No referrer,49
176,501,/downloads,No referrer,49
177,403,/asp/ComposeMessage.asp?RecId=85&src=club,No referrer,48
178,403,/asp/ComposeMessage.asp?RecId=84&src=club,No referrer,48
179,403,/asp/ComposeMessage.asp?RecId=100&src=club,No referrer,48
180,403,/asp/ComposeMessage.asp?RecId=86&src=club,No referrer,48
181,403,/asp/Field_Directions_List.asp?ClubId=101,No referrer,48
182,403,/asp/ComposeMessage.asp?RecId=99&src=club,No referrer,48
183,403,/asp/Clubs_Display.asp?ClubId=83,No referrer,47
184,403,/asp/ComposeMessage.asp?RecId=69&src=club,No referrer,47
185,403,/asp/Field_Directions_List.asp?ClubId=82,No referrer,47
186,403,/asp/Clubs_Display.asp?ClubId=77,No referrer,47
187,403,/asp/Field_Directions.asp?ClubId=138&Field=Emers
on+High+School+Graduation+Field,No referrer,47
188,403,/asp/Field_Directions_List.asp?ClubId=106,No referrer,47
189,403,/asp/Field_Directions.asp?ClubId=103&Field=KENNE
DY+DELLS+PARK+%28NORTH+Main+Street%2C+New+City%2
C+N,No referrer,46
190,403,/asp/ComposeMessage.asp?RecId=91&src=club,No referrer,46
191,403,/asp/games_sched.asp,No referrer,46
192,503,/standings.cfm,No referrer,46
193,403,/asp/referee/ref_main.asp,No referrer,46
194,403,/docs/ncsa_reg_process.asp,No referrer,45
195,403,/asp/ComposeMessage.asp?RecId=83&src=club,No referrer,45
196,403,/asp/Field_Directions.asp?ClubId=83&Field=WEEQUA
HIC+PARK+A%2C+B%2C+C+%2C+D%2C+E%2C+F,No referrer,45
197,403,/asp/Forum/Forum_list.asp?TopicID=1,No referrer,45
198,403,/asp/Field_Directions.asp?ClubId=111&Field=BARBO
UR+POND+PARK+%233,No referrer,45
199,403,/asp/Field_Directions_List.asp?ClubId=85,No referrer,45
200,403,/asp/ComposeMessage.asp?RecId=67&src=club,No referrer,44
201,500,/gameEdit.cfm,No referrer,44
202,500,/gameSchedule.cfm?by=tm,No referrer,43
203,403,/asp/ComposeMessage.asp?RecId=95&src=club,No referrer,43
204,406,/default.js,No referrer,42
205,403,/asp/Field_Directions.asp?ClubId=112&Field=OAKLA
ND+RECREATIONAL+FIELDS+%232,No referrer,42
206,500,/ApproveTeamNewSeason.cfm,No referrer,41
207,503,/gameSchedule.cfm?by=tm,No referrer,40
208,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Andrade,No referrer,39
209,403,/asp/Games_Standings.asp?DivId=B14C,No referrer,38
210,403,/asp/Field_Directions.asp?ClubId=96&Field=Ramapo
+Ridge+School+%2D+Mahwah,No referrer,38
211,500,/standings.cfm,No referrer,37
212,403,/asp/Field_Directions.asp?ClubId=77&Field=Bergen
+Catholic+HS+Field,No referrer,37
213,403,/asp/Games_Standings.asp?DivId=B10CW,No referrer,37
214,403,/asp/Field_Directions.asp?ClubId=98&Field=CRESTW
OOD+PARK,No referrer,37
215,403,/asp/Games_Sched_ByClub.asp?ClubNameSel=DenofLio
ns,No referrer,36
216,403,/asp/Field_Directions.asp?ClubId=98&Field=LIONS+
PARK+1%26+2,No referrer,35
217,403,/asp/Field_Directions.asp?ClubId=84&Field=Hogan+
Field,No referrer,35
218,400,/standings.cfm,No referrer,34
219,403,/asp/Field_Directions.asp?ClubId=77&Field=Overpe
ck%2DLeonia+North+Park,No referrer,34
220,403,/asp/Coaches_List.asp?Mode=0&ClubId=82,No referrer,34
221,403,/asp/Field_Directions.asp?ClubId=83&Field=Rutger
s%2DNewark+College%2DAlumni+Field,No referrer,33
222,403,/asp/Field_Directions.asp?ClubId=84&Field=Harrin
gton+Park+Middle+School,No referrer,33
223,403,/asp/Field_Directions.asp?ClubId=96&Field=Fardal
e,No referrer,33
224,403,/asp/Field_Directions.asp?ClubId=107&Field=FINCH
+PARK,No referrer,33
225,403,/asp/Field_Directions.asp?ClubId=107&Field=ADORN
O,No referrer,33
226,403,/asp/Field_Directions.asp?ClubId=83&Field=WEEQUA
HIC+PARK+D,No referrer,33
227,403,/asp/PlayAge_Calc.asp?YearSel=N,No referrer,33
228,403,/asp/Games_Sched_ByFld.asp,No referrer,33
229,403,/asp/Field_Directions.asp?ClubId=77&Field=Myrtle
+Field+%28Haworth%29,No referrer,33
230,403,/asp/Games_Standings.asp?DivId=B10B,No referrer,33
231,403,/asp/Field_Directions.asp?ClubId=103&Field=FELIX
+FESTA,No referrer,32
232,403,/asp/Field_Directions.asp?ClubId=73&Field=GLEN+R
OCK+HIGH+SCHOOL+PRESS+BOX,No referrer,32
233,403,/asp/Field_Directions.asp?ClubId=68&Field=Stephe
n+Gregg+Park+Quad,No referrer,32
234,403,/asp/Field_Directions.asp?ClubId=70&Field=LINCOL
N+SCHOOL%2D+Lower,No referrer,32
235,403,/asp/Field_Directions.asp?ClubId=91&Field=ROOSEV
ELT+SCHOOL,No referrer,32
236,403,/asp/Field_Directions.asp?ClubId=112&Field=DOGWO
OD+HILL+SCHOOL,No referrer,32
237,403,/asp/Coaches_List.asp?Mode=0&ClubId=84,No referrer,32
238,403,/asp/Field_Directions.asp?ClubId=77&Field=NVRHS+
%2D+DEMAREST+Turf,No referrer,32
239,403,/asp/Field_Directions.asp?ClubId=111&Field=JFK+S
CHOOL,No referrer,32
240,403,/asp/Field_Directions.asp?ClubId=144&Field=Glenf
ield+Park,No referrer,32
241,403,/asp/Field_Directions.asp?ClubId=82&Field=ROBIN+
HOOD+PARK,No referrer,32
242,403,/asp/Field_Directions.asp?ClubId=112&Field=HIGH+
MOUNTAIN+SCHOOL,No referrer,32
243,403,/asp/Field_Directions.asp?ClubId=73&Field=Wilde+
Memorial+Park,No referrer,32
244,403,/asp/Field_Directions.asp?ClubId=96&Field=RAMAPO
+RIDGE+SCHOOL+%2D+MAHWAH+%233,No referrer,32
245,403,/asp/Field_Directions.asp?ClubId=83&Field=WEEQUA
HIC+PARK+C,No referrer,32
246,403,/asp/Field_Directions.asp?ClubId=105&Field=CAMER
ON+FIELD,No referrer,32
247,403,/asp/Field_Directions.asp?ClubId=77&Field=NVRHS+
%2D+DEMAREST+LOWER,No referrer,31
248,403,/asp/Field_Directions.asp?ClubId=77&Field=NVRHS+
%2D+Demarest+Upper,No referrer,31
249,403,/asp/Field_Directions.asp?ClubId=105&Field=FLOOD
S+HILL,No referrer,31
250,403,/asp/Field_Directions.asp?ClubId=101&Field=VETER
ANS+FIELD+%232,No referrer,31
251,403,/asp/Field_Directions.asp?ClubId=169&Field=Van+F
leet+Field,No referrer,31
252,403,/asp/Coaches_List_ByDiv.asp,No referrer,31
253,403,/asp/Field_Directions.asp?ClubId=102&Field=SHEFF
IELD+PARK+%232,No referrer,31
254,403,/asp/Field_Directions.asp?ClubId=81&Field=SUFFER
N+MIDDLE+SCHOOL+%232,No referrer,31
255,403,/asp/Field_Directions.asp?ClubId=110&Field=GUNNE
LL+OVAL+%231,No referrer,31
256,403,/asp/Field_Directions.asp?ClubId=104&Field=Munic
ipal+Field+%28Turf%29,No referrer,31
257,403,/asp/Field_Directions.asp?ClubId=65&Field=MIDLAN
D+PARK+HIGH+SCHOOL,No referrer,31
258,403,/asp/Field_Directions_List.asp?ClubId=138,No referrer,31
259,403,/asp/Field_Directions.asp?ClubId=65&Field=WILLOW
+FIELD,No referrer,31
260,403,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale+Park+%22softball%22,No referrer,31
261,403,/asp/Field_Directions.asp?ClubId=104&Field=Fairl
eigh+Dickinson+University,No referrer,31
262,403,/asp/Field_Directions.asp?ClubId=77&Field=Memori
al+Field+%28Closter%29,No referrer,31
263,500,/contactEditRoles.cfm,No referrer,31
264,403,/asp/Field_Directions.asp?ClubId=117&Field=JEFFE
RSON+SCHOOL+FIELD,No referrer,30
265,403,/asp/Coaches_List.asp?Mode=0&ClubId=81,No referrer,30
266,403,/asp/Field_Directions.asp?ClubId=111&Field=Montv
ille+Community+Park+Field+%233,No referrer,30
267,403,/asp/Field_Directions.asp?ClubId=91&Field=RIVER+
DELL+HS+%28RDHS%2DSmall%29+%2D+Small%2Dsided,No referrer,30
268,403,/asp/Field_Directions.asp?ClubId=65&Field=HIGHLA
ND+SCHOOL,No referrer,30
269,403,/asp/Field_Directions.asp?ClubId=84&Field=Old+Ta
ppan+High+School%2DTurf%2D,No referrer,30
270,403,/asp/Field_Directions.asp?ClubId=96&Field=Mahwah
+High+School,No referrer,30
271,403,/asp/Games_Standings.asp?DivId=B11P,No referrer,30
272,403,/asp/Field_Directions.asp?ClubId=107&Field=HUBBA
RD+SCHOOL,No referrer,30
273,403,/asp/Field_Directions.asp?ClubId=99&Field=REAGAN
+FIELD,No referrer,30
274,403,/asp/Field_Directions.asp?ClubId=102&Field=SHAI+
SHACKNAI++%231+%28JFK+SCHOOL%29,No referrer,30
275,403,/asp/Field_Directions.asp?ClubId=98&Field=Crestw
ood+Lake+Red+Barn,No referrer,30
276,403,/asp/Field_Directions.asp?ClubId=101&Field=VETER
ANS+FIELD+%231,No referrer,30
277,403,/asp/Field_Directions.asp?ClubId=139&Field=Msgr%
2E+Owens+Field+%2D+Secondary+Full%2DSided+Field,No referrer,30
278,403,/asp/Field_Directions.asp?ClubId=77&Field=WAKELE
E+FIELD+2,No referrer,30
279,403,/asp/Field_Directions.asp?ClubId=93&Field=Schmid
t%2FMemorial,No referrer,29
280,403,/asp/Field_Directions.asp?ClubId=77&Field=Ruckma
n+Field,No referrer,29
281,403,/asp/Coaches_List.asp?Mode=0&ClubId=170,No referrer,29
282,501,/assets/matchdayform.doc,No referrer,29
283,403,/asp/Field_Directions.asp?ClubId=65&Field=Hawtho
rne+High+School,No referrer,29
284,403,/asp/Field_Directions.asp?ClubId=182&Field=JOHNS
ON+PARK+2+TURF,No referrer,29
285,403,/asp/Forum/forum_Posting.asp?id=945,No referrer,29
286,403,/asp/Field_Directions.asp?ClubId=106&Field=WEEQU
AHIC+PARK+D,No referrer,29
287,403,/asp/Field_Directions.asp?ClubId=112&Field=FRANK
LIN+LAKES+MUNICIPAL+COMPLEX+%233,No referrer,29
288,500,/historyScore.cfm,No referrer,28
289,500,/teamFlightDisplay.cfm,No referrer,28
290,403,/asp/Field_Directions.asp?ClubId=70&Field=RAMAPO
+HS,No referrer,28
291,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Cunha,No referrer,28
292,403,/asp/Field_Directions.asp?ClubId=98&Field=BOGERT
+SCHOOL,No referrer,27
293,403,/asp/Field_Directions.asp?ClubId=98&Field=BROOKS
IDE+RECREATION+PARK,No referrer,26
294,403,/asp/Games_Standings.asp?DivId=B11BW,No referrer,26
295,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Marta,No referrer,26
296,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Amorim,No referrer,26
297,403,/asp/Field_Directions.asp?ClubId=144&Field=Brook
dale%20Baseball%20Field%202,No referrer,24
298,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-VelasquezBU11,No referrer,23
299,403,/asp/Field_Directions.asp?ClubId=70&Field=COOLID
GE+SCHOOL,No referrer,23
300,403,/asp/Field_Directions.asp?ClubId=70&Field=SICOMA
C+SCHOOL,No referrer,23
301,500,/pageEdit.cfm,No referrer,23
302,403,/asp/Field_Directions.asp?ClubId=122&Field=Goffl
e+Brook+Park,No referrer,22
303,500,/gameSchedule.cfm,No referrer,22
304,403,/asp/clubs.asp,No referrer,22
305,403,/asp/Games_Sched_ByDiv.asp,No referrer,22
306,403,/asp/Field_Directions.asp?ClubId=96&Field=Ramapo
+High+School+%2D+Franklin+Lakes,No referrer,21
307,500,/ncsaCornerPost.cfm,No referrer,21
308,403,/asp/Games_Standings.asp?DivId=B15B,No referrer,21
309,403,/asp/field_directions_list.asp?clubid=112,No referrer,21
310,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Machado,No referrer,21
311,403,/asp/Field_Directions.asp?ClubId=108&Field=NORTH
ERN+VALLEY+AT+OLD+TAPPAN+%28NVOT,No referrer,20
312,403,/asp/Field_Directions.asp?ClubId=70&Field=PULIS,No referrer,19
313,403,/asp/Field_Directions.asp?ClubId=98&Field=REYNOL
DS+SCHOOL+%28%231+and+%232%29,No referrer,19
314,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Abreu,No referrer,19
315,403,/asp/Field_Directions.asp?ClubId=98&Field=GUARDI
AN+ANGEL+CHURCH,No referrer,19
316,403,/asp/Field_Directions.asp?ClubId=70&Field=EISENH
OWER+SCHOOL,No referrer,19
317,400,/gameSchedule.cfm,No referrer,18
318,403,/asp/Field_Directions.asp?ClubId=112&Field=HEIGH
TS+SCHOOL,No referrer,18
319,403,/asp/Field_Directions.asp?ClubId=98&Field=NORTHE
RN+HIGHLANDS+REGIONAL+HIGH+SCHOOL+%28NHRHS,No referrer,18
320,403,/asp/Field_Directions.asp?ClubId=98&Field=Presen
tation+Church,No referrer,18
321,403,/asp/Games_Standings.asp?DivId=B14A,No referrer,18
322,503,/clubContactDetails.cfm?cid=209,No referrer,17
323,403,/asp/field_directions.asp?clubid=103&field=kenne
dy%20dells%20park%20(north%20main%20street%2C%20
new%20city%2C%20n,No referrer,17
324,500,/clubReps.cfm,No referrer,17
325,403,/asp/Games_Sched.asp?TeamNameSel=Thistle-Patino,No referrer,17
326,403,/asp/Contact_NCSA.asp,No referrer,16
327,403,/asp/Field_Directions.asp?ClubId=70&Field=SAINT+
ELIZABETH%92S+CHURCH+%23+1+%26+%232,No referrer,16
328,500,/ContactEdit.cfm,No referrer,16
329,403,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Tuy
suzian,No referrer,16
330,403,/asp/field_directions.asp?clubid=141&field=tryon
%20field,No referrer,16
331,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-PereiraGU12,No referrer,16
332,500,/loginAction.cfm,No referrer,16
333,403,/asp/Field_Directions.asp?ClubId=107&Field=TISDA
LE,No referrer,16
334,403,/asp/Field_Directions.asp?ClubId=108&Field=STONY
%20BROOK,No referrer,15
335,403,/asp/Field_Directions.asp?ClubId=182&Field=JOHNS
ON%20PARK%202%20TURF,No referrer,15
336,403,/asp/Field_Directions.asp?ClubId=73&Field=Faber+
Field,No referrer,15
337,403,/asp/Field_Directions.asp?ClubId=144&Field=Fortu
nato%20Field,No referrer,15
338,403,/asp/field_directions.asp?clubid=173&field=pompo
nio%20field,No referrer,15
339,403,/asp/Games_Standings.asp?DivId=G12CB,No referrer,15
340,403,/asp/Field_Directions.asp?ClubId=96&Field=POTTER
%27%27S+FIELD,No referrer,14
341,503,/clubContacts.cfm,No referrer,14
342,403,/asp/Field_Directions.asp?ClubId=73&Field=St%2E+
Catherines,No referrer,13
343,500,/newClubApplic.cfm,No referrer,13
344,403,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Gal
vis,No referrer,13
345,403,/asp/Field_Directions.asp?ClubId=94&Field=DePaul
+Catholic+H%2ES%2E,No referrer,13
346,503,/login.cfm,No referrer,13
347,503,/ncsaCornerList.cfm?TID=4,No referrer,13
348,403,/asp/Field_Directions.asp?ClubId=103&Field=FELIX
+FESTA+JR%2EH%2ES%2E+1%2C+2+%2C3,No referrer,13
349,503,/teamFlightDisplay.cfm,No referrer,13
350,403,/asp/Field_Directions.asp?ClubId=67&Field=KETLER
+FIELD,No referrer,13
351,403,/asp/Field_Directions.asp?ClubId=112&Field=TRUMA
N+FIELD,No referrer,12
352,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Fereira,No referrer,12
353,403,/asp/Field_Directions.asp?ClubId=70&Field=RAMAPO
+HS+TURF,No referrer,12
354,500,/regNewClubApprove.cfm,No referrer,12
355,503,/fieldDirections.cfm?fid=222,No referrer,12
356,503,/fieldDirections.cfm?fid=68,No referrer,12
357,403,/asp/Field_Directions.asp?ClubId=138&Field=Hillm
an,No referrer,12
358,403,/asp/Games_Sched.asp?TeamNameSel=Stingrays-WankG
U9B,No referrer,12
359,403,/asp/Field_Directions.asp?ClubId=112&Field=FRANK
LIN+LAKES+MUNICIPAL+COMPLEX+%232,No referrer,11
360,500,/userEditPersonalData.cfm,No referrer,11
361,403,/asp/Field_Directions.asp?ClubId=112&Field=FRANK
LIN+LAKES+MUNICIPAL+COMPLEX+%231,No referrer,11
362,500,/login.cfm,No referrer,11
363,500,/ncsaRef.cfm,No referrer,11
364,403,/asp/adm/Adm_Directions_Display.asp?ClubId=69&Fi
eld=RENAISSANCE+FAIRE+SMALL,No referrer,11
365,403,/asp/Field_Directions.asp?ClubId=138&Field=Villa
no+School,No referrer,11
366,503,/ncsaCornerPost.cfm?trid=1657&mtid=1657&m=d,No referrer,10
367,403,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Gre
enfield,No referrer,10
368,403,/asp/Referee/Ref_Main.asp,No referrer,10
369,403,/asp/Field_Directions.asp?ClubId=70&Field=PULIS%
2D%231+SMALL,No referrer,10
370,403,/asp/Field_Directions.asp?ClubId=73&Field=FDU,No referrer,10
371,403,/asp/Field_Directions.asp?ClubId=112&Field=OAKLA
ND+RECREATIONAL+FIELDS+%231,No referrer,10
372,403,/asp/Games_Standings.asp?DivId=G19BB,No referrer,10
373,403,/asp/Field_Directions.asp?ClubId=112&Field=PULIS
,No referrer,10
374,403,/asp/Field_Directions.asp?ClubId=112&Field=MOST+
BLESSED+SACRAMENT+%232,No referrer,10
375,503,/readMore.cfm?p=4&s=4,No referrer,9
376,500,/ref_avail_fa_action.cfm,No referrer,9
377,403,/asp/Field_Directions.asp?ClubId=112&Field=WOODS
IDE+AVENUE+SCHOOL,No referrer,9
378,500,/registerClub.cfm,No referrer,9
379,503,/fieldDirections.cfm?fid=52,No referrer,9
380,500,/ncsaCornerReplies.cfm,No referrer,9
381,500,/clubTeams.cfm,No referrer,9
382,503,/ncsaCornerPost.cfm?trid=1672&mtid=1672&m=d,No referrer,9
383,403,/asp/Games_Standings.asp?DivID=G11D,No referrer,9
384,403,/asp/Field_Directions.asp?ClubId=112&Field=MOST+
BLESSED+SACRAMENT+%231,No referrer,9
385,500,/coachespage.cfm,No referrer,8
386,403,/asp/Field_Directions.asp?ClubId=70&Field=PULIS+
+A++%2D+FULL,No referrer,8
387,403,/asp/Field_Directions.asp?ClubId=70&Field=SAINT+
ELIZABETHS+CHURCH+%232%2DSMALL,No referrer,8
388,503,/clubTeams.cfm,No referrer,8
389,403,/asp/adm/Adm_Directions_Display.asp?ClubId=138&F
ield=Emerson+High+School+Graduation+Field,No referrer,8
390,500,/MessageManager/nltr_view_sent.cfm,No referrer,8
391,503,/readMore.cfm?p=2&s=5,No referrer,8
392,503,/coachespage.cfm,No referrer,8
393,403,/asp/Field_Directions.asp?ClubId=70&Field=PULIS%
2D%232+SMALL,No referrer,8
394,403,/asp/adm/Adm_Directions_Display.asp?ClubId=112&F
ield=HIGH+MOUNTAIN+SCHOOL,No referrer,8
395,403,/asp/Approve/App_FlightWS_Instructions.asp,No referrer,8
396,403,/asp/login.asp,No referrer,8
397,500,/clubContactDetails.cfm?cid=96,No referrer,7
398,403,/asp/Games_Standings.asp?DivID=G14P,No referrer,7
399,403,/asp/Games_Standings.asp?DivId=G09B,No referrer,7
400,403,/asp/Games_Standings.asp?DivID=B08C,No referrer,7
401,503,/fieldDirections.cfm?fid=400,No referrer,7
402,403,/asp/Games_Standings.asp?DivID=B14B,No referrer,7
403,503,/ncsaCornerList.cfm?TID=2,No referrer,7
404,403,/asp/Field_Directions.asp?ClubId=112&Field=COLON
IAL+ROAD+SCHOOL,No referrer,7
405,403,/asp/Games_Sched.asp?TeamNameSel=Thistle-Anderso
nBU12,No referrer,7
406,403,/asp/adm/Adm_Directions_Display.asp?ClubId=91&Fi
eld=RIVER+DELL+HS+%28RDHS%2DSmall%29+%2D+Small%2
Dsided,No referrer,7
407,403,/asp/Games_Sched.asp?TeamNameSel=Stingrays-Delos
%20Reyes,No referrer,7
408,500,/playerspage.cfm,No referrer,7
409,403,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Cur
tisGU14,No referrer,7
410,403,/asp/default.asp/,No referrer,7
411,403,/asp/board_list.asp,No referrer,7
412,500,/clubWeb.cfm,No referrer,6
413,403,/asp/Games_Standings.asp?DivID=B17A,No referrer,6
414,403,/asp/Coaches_List.asp?Mode=0ClubId=139,No referrer,6
415,403,/asp/Games_Standings.asp?DivID=B12C,No referrer,6
416,403,/asp/adm/Adm_Directions_Display.asp?ClubId=91&Fi
eld=RIVER+DELL+HS+(RDHS-Small)+-+Small-sided,No referrer,6
417,403,/docs/NCSA_Reg_process.asp,No referrer,6
418,403,/asp/Field_Directions.asp?ClubId=70&Field=SAINT+
ELIZABETHS+CHURCH+%23+1%2DSMALL,No referrer,6
419,503,/gameSchedule.cfm?by=dt,No referrer,6
420,500,/clubContactDetails.cfm?cid=211',No referrer,6
421,500,/clubContactDetails.cfm?cid=187,No referrer,6
422,403,/asp/Event_NewsFlash.asp,No referrer,6
423,403,/asp/Field_Directions.asp?ClubId=98&Field=St.+Jo
seph''s+Regional+High+School+TURF+FIELD,No referrer,6
424,403,/asp/Field_Directions.asp?ClubId=96&Field=POTTER
''S+FIELD,No referrer,6
425,500,/gameSchedule.cfm?by=dt,No referrer,6
426,500,/ncsaCorner.cfm,No referrer,6
427,403,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Rus
sell,No referrer,6
428,403,/asp/Games_Sched.asp?TeamNameSel=RamValleySC-Rai
nford,No referrer,6
429,503,/coachesList.cfm,No referrer,6
430,403,/asp/Games_Sched.asp?TeamNameSel=Bayonne-Hernand
ezGU19,No referrer,6
431,500,/readMore.cfm?p=2&s=5,No referrer,6
432,500,/fieldDirections.cfm?fid=54,No referrer,6
433,403,/asp/Games_Sched.asp?TeamNameSel=Stingrays-Clark
,No referrer,5
434,500,/fieldDirections.cfm?fid=256,No referrer,5
435,503,/newClubApplic.cfm,No referrer,5
436,503,/ncsaCornerReplies.cfm?TID=2&trid=1656,No referrer,5
437,403,/asp/Games_Sched_ByClub.asp?ClubNameSel=RamValle
ySC,No referrer,5
438,403,/asp/Games_Sched.asp?TeamNameSel=Thistle-Verdelh
o,No referrer,5
439,500,/clubContactDetails.cfm?cid=84,No referrer,5
440,403,/asp/calendar.asp,No referrer,5
441,403,/asp/Field_Directions.asp?ClubId=73&Field=St.+Ca
tharine''s,No referrer,5
442,500,/boardContacts.cfm,No referrer,5
443,403,/asp/Games_Standings.asp?DivId=G08A,No referrer,5
444,500,/gamesConduct.cfm,No referrer,5
445,403,/asp/Coaches_List.asp?Mode=0&ClubId=108,No referrer,5
446,503,/clubReps.cfm,No referrer,5
447,403,/asp/Coaches_List.asp?Mode=0&ClubId=67,No referrer,5
448,400,/calendar.cfm,No referrer,5
449,403,/asp/Games_Sched_Print.asp?TeamNameSel=DenofLion
s-Pike,No referrer,5
450,403,/asp/Field_Directions.asp?ClubId=112&Field=INDIA
N+HILLS+HIGH+SCHOOL,No referrer,5
451,403,/asp/Games_Sched.asp?TeamNameSel=Stingrays-WankG
U12,No referrer,4
452,503,/fieldDirections.cfm?fid=303,No referrer,4
453,503,/fieldDirections.cfm?fid=304,No referrer,4
454,503,/fieldDirections.cfm?fid=251,No referrer,4
455,403,/asp/History/Hst_Main.asp,No referrer,4
456,403,/asp/Directions.asp?ClubId=27&Field=VETERANS%20F
IELD,No referrer,4
457,503,/fieldDirections.cfm?fid=296,No referrer,4
458,503,/fieldDirections.cfm?fid=291,No referrer,4
459,503,/fieldDirections.cfm?fid=360,No referrer,4
460,500,/teamAppealListApprove.cfm,No referrer,4
461,503,/fieldDirections.cfm?fid=32,No referrer,4
462,503,/presmessage.cfm,No referrer,4
463,503,/fieldDirections.cfm?fid=44,No referrer,4
464,503,/fieldDirections.cfm?fid=35,No referrer,4
465,503,/clubContactDetails.cfm?cid=69,No referrer,4
466,503,/fieldDirections.cfm?fid=308,No referrer,4
467,500,/rptPendingTBSgamesPDF.cfm?sby=DATE,No referrer,4
468,403,/asp/Field_Directions.asp?ClubId=70&Field=MONTCL
AIR+STATE+COLLEGE,No referrer,4
469,500,/refereeContactInfoPDF.cfm,No referrer,4
470,503,/readMore.cfm?p=3&s=3,No referrer,4
471,500,/rptfieldAvailPDF.cfm?cid=204&fid=0&wid=cur&sz=&
tf=&lit=,No referrer,4
472,503,/clubContactDetails.cfm?cid=185,No referrer,4
473,403,/asp/Games_Standings.asp?DivID=B09CB,No referrer,4
474,500,/fieldDirections.cfm?fid=30,No referrer,4
475,500,/gameSchedule.cfm?by=cl,No referrer,4
476,500,/clubContacts.cfm,No referrer,4
477,500,/fieldDirections.cfm?fid=212,No referrer,4
478,403,/asp/Field_Directions.asp?ClubId=73&Field=St.+Ca
therines,No referrer,4
479,403,/asp/Games_Standings.asp?DivId=B09B,No referrer,4
480,500,/fieldDirPop.cfm?fid=112,No referrer,4
481,500,/fieldDirections.cfm?fid=115,No referrer,4
482,500,/contactUs.cfm,No referrer,4
483,403,/asp/Coaches_List.asp?ClubId=70&Mode=0,No referrer,4
484,403,/asp/Games_Standings.asp?DivId=B12P,No referrer,3
485,500,/fieldDirections.cfm?fid=264,No referrer,3
486,403,/asp/ComposeMessage.asp?RecId=1&src=board+%5BN%5
D+GET+http://www.ncsanj.com/asp//ComposeMessage.
